State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,Total_calls,Total_charges,Intl_call_ratio,Day_call_ratio,Night_call_ratio,Evening_call_ratio,Avg_charge_per_call,Day_charge_per_min,Eve_charge_per_min,Night_charge_per_min,Intl_charge_per_min,Day_call_efficiency,Eve_call_efficiency,Night_call_efficiency,Intl_call_efficiency,Total_minutes,Charge_per_min,Monthly_Revenue,Customer_Lifetime_Months,CLV,Revenue_per_call,Revenue_per_minute
SC,140,510,No,Yes,28,157.1,77,26.71,172.4,97,14.65,184.5,94,8.3,11.1,9,3.0,1,False,277,52.66,0.032490974729241874,0.2779783393501805,0.33935018050541516,0.35018050541516244,0.19010830324909747,0.17001909611712288,0.0849767981438515,0.04498644986449865,0.2702702702702703,2.04025974025974,1.777319587628866,1.9627659574468086,1.2333333333333334,525.1,0.10028565987430964,11.284285714285712,4.666666666666667,52.65999999999999,0.19010830324909747,0.10028565987430964
SD,91,415,No,No,0,153.0,123,26.01,141.1,127,11.99,171.5,76,7.72,10.3,15,2.78,1,True,341,48.5,0.04398826979472141,0.36070381231671556,0.22287390029325513,0.3724340175953079,0.14222873900293256,0.17,0.08497519489723601,0.04501457725947522,0.2699029126213592,1.2439024390243902,1.111023622047244,2.2565789473684212,0.6866666666666668,475.90000000000003,0.10191216642151711,15.989010989010989,3.033333333333333,48.5,0.14222873900293256,0.10191216642151711
OH,135,415,No,No,0,218.8,123,37.2,242.8,64,20.64,85.8,80,3.86,10.3,3,2.78,4,False,270,64.48,0.011111111111111112,0.45555555555555555,0.2962962962962963,0.23703703703703705,0.23881481481481484,0.170018281535649,0.08500823723228995,0.04498834498834499,0.2699029126213592,1.7788617886178864,3.79375,1.0725,3.4333333333333336,557.6999999999999,0.11561771561771564,14.32888888888889,4.5,64.48,0.23881481481481484,0.11561771561771564
HI,86,408,No,Yes,21,197.9,99,33.64,165.6,100,14.08,208.0,120,9.36,10.1,9,2.73,0,False,328,59.809999999999995,0.027439024390243903,0.3018292682926829,0.36585365853658536,0.3048780487804878,0.18234756097560975,0.16998484082870136,0.08502415458937199,0.045,0.2702970297029703,1.998989898989899,1.656,1.7333333333333334,1.1222222222222222,581.6,0.10283700137551581,20.86395348837209,2.8666666666666667,59.80999999999999,0.18234756097560975,0.10283700137551581
KY,131,415,No,No,0,166.5,129,28.31,210.2,107,17.87,257.2,93,11.57,9.9,5,2.67,1,False,334,60.42,0.014970059880239521,0.38622754491017963,0.27844311377245506,0.3203592814371258,0.1808982035928144,0.17003003003003003,0.08501427212178878,0.044984447900466566,0.26969696969696966,1.2906976744186047,1.964485981308411,2.7655913978494624,1.98,643.8,0.09384902143522834,13.836641221374048,4.366666666666666,60.42,0.1808982035928144,0.09384902143522834
OH,86,415,No,Yes,29,225.4,79,38.32,187.1,112,15.9,281.1,112,12.65,12.9,3,3.48,1,False,306,70.35000000000001,0.00980392156862745,0.2581699346405229,0.3660130718954248,0.3660130718954248,0.22990196078431374,0.17000887311446317,0.08498129342597542,0.04500177872643187,0.2697674418604651,2.8531645569620254,1.6705357142857142,2.5098214285714286,4.3,706.5,0.09957537154989385,24.540697674418606,2.8666666666666667,70.35000000000001,0.22990196078431374,0.09957537154989385
AL,85,415,No,No,0,210.3,66,35.75,195.8,76,16.64,221.6,82,9.97,11.2,7,3.02,1,False,231,65.38,0.030303030303030304,0.2857142857142857,0.354978354978355,0.329004329004329,0.283030303030303,0.16999524488825488,0.08498467824310521,0.04499097472924188,0.2696428571428572,3.1863636363636365,2.5763157894736843,2.7024390243902436,1.5999999999999999,638.9000000000001,0.10233213335420252,23.075294117647054,2.8333333333333335,65.38,0.283030303030303,0.10233213335420252
VT,195,415,No,Yes,36,231.7,110,39.39,225.1,88,19.13,201.7,89,9.08,12.1,2,3.27,0,False,289,70.86999999999999,0.006920415224913495,0.3806228373702422,0.3079584775086505,0.3044982698961938,0.24522491349480965,0.1700043159257661,0.08498445135495335,0.0450173525037184,0.2702479338842975,2.1063636363636364,2.5579545454545456,2.2662921348314606,6.05,670.6,0.10568147927229345,10.903076923076922,6.5,70.86999999999999,0.24522491349480965,0.10568147927229345
ND,177,408,No,No,0,189.5,99,32.22,176.3,117,14.99,225.9,112,10.17,14.2,2,3.83,1,False,330,61.21,0.006060606060606061,0.3,0.3393939393939394,0.35454545454545455,0.18548484848484847,0.1700263852242744,0.08502552467385138,0.0450199203187251,0.26971830985915496,1.9141414141414141,1.506837606837607,2.0169642857142858,7.1,605.9000000000001,0.1010232711668592,10.37457627118644,5.9,61.21,0.18548484848484847,0.1010232711668592
WA,100,408,No,No,0,70.8,94,12.04,215.6,102,18.33,230.8,125,10.39,9.5,1,2.57,6,True,322,43.33,0.003105590062111801,0.2919254658385093,0.38819875776397517,0.3167701863354037,0.13456521739130434,0.17005649717514124,0.08501855287569572,0.04501733102253033,0.27052631578947367,0.7531914893617021,2.1137254901960785,1.8464,9.5,526.7,0.08226694513005504,12.998999999999999,3.3333333333333335,43.33,0.13456521739130434,0.08226694513005504
CT,124,415,No,No,0,131.8,82,22.41,284.3,119,24.17,305.5,101,13.75,11.3,2,3.05,1,False,304,63.379999999999995,0.006578947368421052,0.26973684210526316,0.33223684210526316,0.39144736842105265,0.20848684210526314,0.17003034901365705,0.08501582835033415,0.045008183306055646,0.26991150442477874,1.6073170731707318,2.389075630252101,3.0247524752475248,5.65,732.9,0.08647837358439077,15.333870967741932,4.133333333333334,63.379999999999995,0.20848684210526314,0.08647837358439077
DE,81,510,Yes,No,0,250.6,85,42.6,187.9,50,15.97,120.3,131,5.41,7.8,5,2.11,1,False,271,66.09,0.01845018450184502,0.31365313653136534,0.4833948339483395,0.18450184501845018,0.24387453874538748,0.16999201915403034,0.08499201703033528,0.04497090606816293,0.2705128205128205,2.948235294117647,3.758,0.9183206106870229,1.56,566.5999999999999,0.11664313448641019,24.477777777777778,2.7,66.09,0.24387453874538748,0.11664313448641019
HI,105,415,No,No,0,281.3,124,47.82,301.5,96,25.63,202.8,109,9.13,8.7,3,2.35,0,True,332,84.92999999999999,0.009036144578313253,0.37349397590361444,0.32831325301204817,0.2891566265060241,0.25581325301204816,0.16999644507643086,0.08500829187396351,0.045019723865877714,0.2701149425287357,2.268548387096774,3.140625,1.8605504587155965,2.9,794.3,0.10692433589323933,24.265714285714285,3.5,84.92999999999999,0.25581325301204816,0.10692433589323933
MI,126,415,Yes,Yes,26,129.3,123,21.98,176.5,114,15.0,154.5,102,6.95,9.6,7,2.59,1,False,346,46.52000000000001,0.02023121387283237,0.3554913294797688,0.2947976878612717,0.32947976878612717,0.13445086705202314,0.16999226604795048,0.08498583569405099,0.04498381877022654,0.26979166666666665,1.051219512195122,1.5482456140350878,1.5147058823529411,1.3714285714285714,469.90000000000003,0.09899978718876358,11.076190476190478,4.2,46.52000000000001,0.13445086705202314,0.09899978718876358
ND,71,510,No,No,0,238.0,82,40.46,278.5,94,23.67,193.1,134,8.69,11.8,10,3.19,0,True,320,76.00999999999999,0.03125,0.25625,0.41875,0.29375,0.23753124999999997,0.17,0.08499102333931778,0.04500258933195236,0.2703389830508474,2.902439024390244,2.9627659574468086,1.441044776119403,1.1800000000000002,721.4,0.10536456889381757,32.1169014084507,2.3666666666666667,76.00999999999999,0.23753124999999997,0.10536456889381757
NE,139,415,No,No,0,211.1,103,35.89,206.9,108,17.59,193.9,70,8.73,5.6,4,1.51,0,False,285,63.720000000000006,0.014035087719298246,0.36140350877192984,0.24561403508771928,0.37894736842105264,0.22357894736842107,0.1700142112742776,0.08501691638472691,0.04502320783909232,0.2696428571428572,2.049514563106796,1.9157407407407407,2.77,1.4,617.5,0.10319028340080973,13.752517985611512,4.633333333333334,63.72000000000001,0.22357894736842107,0.10319028340080973
NE,77,415,No,No,0,169.4,102,28.8,184.9,144,15.72,234.3,89,10.54,2.0,7,0.54,1,False,342,55.6,0.02046783625730994,0.2982456140350877,0.260233918128655,0.42105263157894735,0.16257309941520467,0.17001180637544275,0.08501892915089238,0.044985061886470334,0.27,1.6607843137254903,1.2840277777777778,2.6325842696629214,0.2857142857142857,590.6,0.09414155096512021,21.662337662337663,2.566666666666667,55.60000000000001,0.16257309941520467,0.09414155096512021
KY,72,408,No,No,0,177.1,97,30.11,184.7,105,15.7,174.1,94,7.83,8.0,6,2.16,1,False,302,55.8,0.019867549668874173,0.3211920529801324,0.31125827814569534,0.347682119205298,0.18476821192052978,0.17001693958215697,0.08500270709258256,0.04497415278575532,0.27,1.8257731958762886,1.759047619047619,1.852127659574468,1.3333333333333333,543.9,0.10259238830667403,23.25,2.4,55.8,0.18476821192052978,0.10259238830667403
KS,74,415,No,Yes,32,174.6,107,29.68,310.6,115,26.4,234.7,92,10.56,9.0,4,2.43,1,False,318,69.07000000000001,0.012578616352201259,0.33647798742138363,0.2893081761006289,0.36163522012578614,0.21720125786163524,0.1699885452462772,0.08499678042498389,0.04499360886237751,0.27,1.6317757009345795,2.7008695652173915,2.551086956521739,2.25,728.9000000000001,0.09475922623130745,28.001351351351353,2.466666666666667,69.07000000000001,0.21720125786163524,0.09475922623130745
ND,124,415,No,No,0,150.3,101,25.55,255.9,112,21.75,136.7,62,6.15,12.5,4,3.38,2,False,279,56.83,0.014336917562724014,0.36200716845878134,0.2222222222222222,0.4014336917562724,0.20369175627240144,0.16999334664005322,0.08499413833528723,0.04498902706656913,0.2704,1.4881188118811883,2.2848214285714286,2.204838709677419,3.125,555.4000000000001,0.10232265034209577,13.749193548387096,4.133333333333334,56.83,0.20369175627240144,0.10232265034209577
KY,113,408,No,Yes,20,157.8,83,26.83,161.5,56,13.73,271.5,100,12.22,8.7,2,2.35,5,True,241,55.13,0.008298755186721992,0.34439834024896265,0.4149377593360996,0.23236514522821577,0.22875518672199172,0.1700253485424588,0.085015479876161,0.045009208103130756,0.2701149425287357,1.9012048192771085,2.8839285714285716,2.715,4.35,599.5,0.09195996663886573,14.636283185840709,3.7666666666666666,55.13,0.22875518672199172,0.09195996663886573
ME,66,510,No,No,0,118.0,133,20.06,248.1,99,21.09,214.4,122,9.65,5.3,5,1.43,1,False,359,52.23,0.013927576601671309,0.37047353760445684,0.3398328690807799,0.2757660167130919,0.14548746518105848,0.16999999999999998,0.08500604594921403,0.04500932835820896,0.269811320754717,0.8872180451127819,2.506060606060606,1.757377049180328,1.06,585.8,0.0891601229088426,23.74090909090909,2.2,52.23,0.14548746518105848,0.0891601229088426
MT,124,415,No,Yes,30,144.5,35,24.57,262.3,101,22.3,226.5,82,10.19,12.0,7,3.24,2,False,225,60.300000000000004,0.03111111111111111,0.15555555555555556,0.36444444444444446,0.4488888888888889,0.268,0.17003460207612456,0.08501715592832634,0.04498896247240618,0.27,4.128571428571429,2.597029702970297,2.7621951219512195,1.7142857142857142,645.3,0.09344490934449094,14.588709677419354,4.133333333333334,60.300000000000004,0.268,0.09344490934449094
IL,134,408,No,No,0,183.8,111,31.25,123.5,92,10.5,160.7,105,7.23,6.1,2,1.65,1,False,310,50.63,0.0064516129032258064,0.3580645161290323,0.3387096774193548,0.2967741935483871,0.1633225806451613,0.17002176278563655,0.08502024291497975,0.04499066583696329,0.27049180327868855,1.655855855855856,1.3423913043478262,1.5304761904761903,3.05,474.1,0.10679181607255853,11.335074626865673,4.466666666666667,50.63000000000001,0.1633225806451613,0.10679181607255853
ME,41,415,No,Yes,30,191.7,109,32.59,193.0,86,16.41,149.4,93,6.72,11.1,4,3.0,1,False,292,58.72,0.0136986301369863,0.3732876712328767,0.3184931506849315,0.2945205479452055,0.2010958904109589,0.17000521648408976,0.08502590673575129,0.044979919678714855,0.2702702702702703,1.7587155963302752,2.244186046511628,1.6064516129032258,2.775,545.2,0.10770359501100513,42.96585365853658,1.3666666666666667,58.71999999999999,0.2010958904109589,0.10770359501100513
SC,159,415,No,Yes,23,153.6,93,26.11,216.9,88,18.44,161.3,91,7.26,12.6,3,3.4,2,False,275,55.209999999999994,0.01090909090909091,0.3381818181818182,0.33090909090909093,0.32,0.20076363636363634,0.16998697916666666,0.08501613646841863,0.045009299442033475,0.2698412698412698,1.6516129032258065,2.4647727272727273,1.7725274725274727,4.2,544.4,0.10141440117560617,10.41698113207547,5.3,55.209999999999994,0.20076363636363634,0.10141440117560617
IL,87,408,Yes,Yes,36,171.2,138,29.1,185.8,102,15.79,227.6,97,10.24,10.8,3,2.92,1,False,340,58.050000000000004,0.008823529411764706,0.40588235294117647,0.2852941176470588,0.3,0.17073529411764707,0.1699766355140187,0.08498385360602798,0.04499121265377856,0.27037037037037037,1.2405797101449274,1.8215686274509806,2.3463917525773197,3.6,595.4,0.09749748068525362,20.017241379310345,2.9,58.05,0.17073529411764707,0.09749748068525362
WA,132,415,No,No,0,240.1,115,40.82,180.4,91,15.33,133.4,122,6.0,8.0,6,2.16,3,False,334,64.31,0.017964071856287425,0.344311377245509,0.3652694610778443,0.27245508982035926,0.19254491017964073,0.1700124947938359,0.08497782705099778,0.04497751124437781,0.27,2.0878260869565217,1.9824175824175825,1.0934426229508196,1.3333333333333333,561.9,0.11445096992347394,14.61590909090909,4.4,64.31,0.19254491017964073,0.11445096992347394
NE,86,408,No,No,0,83.8,121,14.25,240.2,96,20.42,158.6,108,7.14,6.7,8,1.81,1,False,333,43.620000000000005,0.024024024024024024,0.3633633633633634,0.32432432432432434,0.2882882882882883,0.130990990990991,0.17004773269689738,0.08501248959200668,0.045018915510718786,0.2701492537313433,0.6925619834710743,2.502083333333333,1.4685185185185186,0.8375,489.3,0.08914776210913551,15.216279069767443,2.8666666666666667,43.620000000000005,0.130990990990991,0.08914776210913551
IL,55,415,Yes,No,0,269.6,121,45.83,171.7,91,14.59,219.0,98,9.86,8.2,6,2.21,1,False,316,72.49,0.0189873417721519,0.3829113924050633,0.310126582278481,0.2879746835443038,0.22939873417721518,0.16999258160237388,0.08497379149679675,0.04502283105022831,0.26951219512195124,2.2280991735537192,1.8868131868131868,2.2346938775510203,1.3666666666666665,668.5,0.10843679880329095,39.54,1.8333333333333333,72.49,0.22939873417721518,0.10843679880329095
VT,101,415,No,No,0,136.2,92,23.15,220.9,110,18.78,196.9,116,8.86,13.3,7,3.59,3,False,325,54.379999999999995,0.021538461538461538,0.28307692307692306,0.3569230769230769,0.3384615384615385,0.1673230769230769,0.16997063142437593,0.0850158442734269,0.04499746063991874,0.2699248120300752,1.4804347826086954,2.0081818181818183,1.6974137931034483,1.9000000000000001,567.3,0.09585757095011457,16.15247524752475,3.3666666666666667,54.379999999999995,0.1673230769230769,0.09585757095011457
KS,94,408,No,No,0,269.2,104,45.76,193.8,144,16.47,257.6,61,11.59,8.9,2,2.4,3,True,311,76.22,0.006430868167202572,0.33440514469453375,0.19614147909967847,0.4630225080385852,0.24508038585209002,0.1699851411589896,0.084984520123839,0.044992236024844715,0.2696629213483146,2.588461538461538,1.3458333333333334,4.222950819672132,4.45,729.5,0.10448252227553119,24.325531914893617,3.1333333333333333,76.22,0.24508038585209002,0.10448252227553119
ND,68,408,No,No,0,219.6,97,37.33,141.1,144,11.99,205.7,101,9.26,10.8,4,2.92,2,False,346,61.5,0.011560693641618497,0.28034682080924855,0.29190751445086704,0.4161849710982659,0.1777456647398844,0.16999089253187613,0.08497519489723601,0.04501701507049101,0.27037037037037037,2.263917525773196,0.9798611111111111,2.0366336633663367,2.7,577.1999999999999,0.10654885654885655,27.13235294117647,2.2666666666666666,61.5,0.1777456647398844,0.10654885654885655
CO,98,408,No,No,0,236.2,122,40.15,189.4,110,16.1,153.6,104,6.91,13.3,4,3.59,0,False,340,66.75,0.011764705882352941,0.3588235294117647,0.3058823529411765,0.3235294117647059,0.1963235294117647,0.1699830651989839,0.08500527983104542,0.04498697916666667,0.2699248120300752,1.9360655737704917,1.721818181818182,1.4769230769230768,3.325,592.5,0.11265822784810127,20.433673469387756,3.2666666666666666,66.75,0.1963235294117647,0.11265822784810127
TX,123,408,No,No,0,260.9,85,44.35,168.5,103,14.32,178.3,91,8.02,13.3,5,3.59,3,False,284,70.28,0.017605633802816902,0.2992957746478873,0.3204225352112676,0.3626760563380282,0.24746478873239436,0.16998850134151017,0.08498516320474778,0.04498037016264722,0.2699248120300752,3.0694117647058823,1.6359223300970873,1.9593406593406595,2.66,621.0,0.11317230273752013,17.14146341463415,4.1,70.28,0.24746478873239436,0.11317230273752013
CA,111,408,No,No,0,249.8,109,42.47,242.4,106,20.6,231.8,78,10.43,11.6,4,3.13,0,True,297,76.63,0.013468013468013467,0.367003367003367,0.26262626262626265,0.3569023569023569,0.258013468013468,0.1700160128102482,0.08498349834983498,0.04499568593615185,0.26982758620689656,2.291743119266055,2.2867924528301886,2.971794871794872,2.9,735.6,0.10417346383904295,20.71081081081081,3.7,76.63,0.258013468013468,0.10417346383904295
MS,69,510,No,Yes,27,268.8,78,45.7,246.6,89,20.96,271.9,102,12.24,16.4,3,4.43,0,False,272,83.32999999999998,0.011029411764705883,0.2867647058823529,0.375,0.3272058823529412,0.306360294117647,0.17001488095238096,0.08499594484995945,0.04501655020228026,0.2701219512195122,3.4461538461538463,2.7707865168539327,2.6656862745098038,5.466666666666666,803.6999999999999,0.1036829662809506,36.23043478260869,2.3,83.32999999999998,0.306360294117647,0.1036829662809506
RI,127,415,No,Yes,27,140.1,59,23.82,223.4,111,18.99,257.9,73,11.61,3.8,10,1.03,1,False,253,55.45,0.039525691699604744,0.233201581027668,0.2885375494071146,0.43873517786561267,0.2191699604743083,0.17002141327623127,0.08500447627573858,0.045017448623497484,0.2710526315789474,2.3745762711864407,2.0126126126126125,3.532876712328767,0.38,625.1999999999999,0.08869161868202177,13.098425196850394,4.233333333333333,55.45,0.2191699604743083,0.08869161868202177
NM,105,415,No,No,0,193.7,108,32.93,183.2,124,15.57,293.7,72,13.22,10.8,5,2.92,1,False,309,64.64,0.016181229773462782,0.34951456310679613,0.23300970873786409,0.40129449838187703,0.20919093851132686,0.17000516262261228,0.08498908296943232,0.045011916922029285,0.27037037037037037,1.7935185185185185,1.4774193548387096,4.079166666666667,2.16,681.3999999999999,0.09486351628999122,18.46857142857143,3.5,64.64,0.20919093851132686,0.09486351628999122
VA,75,415,No,No,0,224.7,116,38.2,192.0,79,16.32,212.2,98,9.55,11.3,11,3.05,3,False,304,67.12,0.03618421052631579,0.3815789473684211,0.3223684210526316,0.2598684210526316,0.22078947368421054,0.17000445037828218,0.085,0.04500471253534402,0.26991150442477874,1.9370689655172413,2.430379746835443,2.1653061224489796,1.0272727272727273,640.1999999999999,0.1048422368009997,26.848000000000003,2.5,67.12,0.22078947368421054,0.1048422368009997
TX,126,415,No,No,0,190.9,143,32.45,149.7,72,12.72,191.4,87,8.61,13.0,3,3.51,1,False,305,57.29,0.009836065573770493,0.46885245901639344,0.28524590163934427,0.2360655737704918,0.1878360655737705,0.16998428496595078,0.08496993987975952,0.04498432601880877,0.26999999999999996,1.334965034965035,2.0791666666666666,2.2,4.333333333333333,545.0,0.10511926605504587,13.640476190476189,4.2,57.29,0.1878360655737705,0.10511926605504587
NM,41,415,No,No,0,232.1,74,39.46,327.1,88,27.8,226.5,119,10.19,10.9,2,2.94,3,True,283,80.39,0.007067137809187279,0.26148409893992935,0.4204946996466431,0.31095406360424027,0.2840636042402827,0.17001292546316243,0.08498929990828492,0.04498896247240618,0.2697247706422018,3.1364864864864863,3.7170454545454548,1.903361344537815,5.45,796.6,0.10091639467737885,58.821951219512194,1.3666666666666667,80.39,0.2840636042402827,0.10091639467737885
